seller,vehicle,country,address,id_annuncio,asking_price,conditional_on_price,price,link_annuncio,vehicle_user_desc
Locauto Due Srl,Peugeot 508,IT,10151 Torino - To,8360f985-ecc9-4ec0-a2eb-d08aebe704ff,"€ 25.490,- 12",12,25490,https://www.autoscout24.it/annunci/peugeot-508-sw-bluehdi-130-stop-start-business-eat8-diesel-grigio-8360f985-ecc9-4ec0-a2eb-d08aebe704ff?cldtidx=5&cldtsrc=listPage,SW BlueHDi 130 Stop&Start Business EAT8
Locauto Due Srl,Peugeot 508,IT,10151 Torino - To,301d1185-2285-48e3-98dd-ab3b62fc65b2,"€ 27.990,- 12",12,27990,https://www.autoscout24.it/annunci/peugeot-508-sw-bluehdi-160-eat8-stop-start-allure-diesel-bianco-301d1185-2285-48e3-98dd-ab3b62fc65b2?cldtidx=6&cldtsrc=listPage,SW BlueHDi 160 EAT8 Stop&Start Allure
AUTOBI SRL,BMW 520,IT,16152 Genova - Ge,92b434de-1291-4484-a1d9-14df3c5355fa,"€ 51.100,- 12",12,51100,https://www.autoscout24.it/annunci/bmw-520-520d-touring-diesel-grigio-92b434de-1291-4484-a1d9-14df3c5355fa?cldtidx=7&cldtsrc=listPage,520D TOURING
AUTOBI SRL,BMW 318,IT,16152 Genova - Ge,d822068a-e7c7-4192-8dcc-bb37bbc12763,"€ 44.100,- 12",12,44100,https://www.autoscout24.it/annunci/bmw-318-318d-touring-diesel-grigio-d822068a-e7c7-4192-8dcc-bb37bbc12763?cldtidx=8&cldtsrc=listPage,318D TOURING
AUTOBI SRL,BMW 520,IT,16152 Genova - Ge,be2bd34b-8678-40b1-b0d1-ccba86910cc9,"€ 53.000,- 12",12,53000,https://www.autoscout24.it/annunci/bmw-520-520d-xdrive-touring-diesel-blu-azzurro-be2bd34b-8678-40b1-b0d1-ccba86910cc9?cldtidx=9&cldtsrc=listPage,520D XDRIVE TOURING
AUTOBI SRL,BMW 520,IT,16152 Genova - Ge,af916c84-3189-4393-aca7-1c5ce784dfaa,"€ 51.500,- 12",12,51500,https://www.autoscout24.it/annunci/bmw-520-520d-xdrive-touring-diesel-nero-af916c84-3189-4393-aca7-1c5ce784dfaa?cldtidx=10&cldtsrc=listPage,520D XDRIVE TOURING
Ratti non Solo Auto srl,SEAT Leon,Michela,IT,2c6a7eb9-5fe4-4ab8-a6b9-a9b31d9a59ab,"€ 17.220,- 12",12,17220,https://www.autoscout24.it/annunci/seat-leon-3-serie-1-6-tdi-115-cv-business-diesel-nero-2c6a7eb9-5fe4-4ab8-a6b9-a9b31d9a59ab?cldtidx=11&cldtsrc=listPage,3ª serie 1.6 TDI 115 CV Business
Ratti non Solo Auto srl,Peugeot 508,Michela,IT,d78503a8-22c5-4572-a62d-5a1583ffc5df,"€ 30.521,- 12",12,30521,https://www.autoscout24.it/annunci/peugeot-508-sw-2-0-bluehdi-160cv-allure-eat8-diesel-grigio-d78503a8-22c5-4572-a62d-5a1583ffc5df?cldtidx=12&cldtsrc=listPage,sw 2.0 BlueHDi 160CV Allure EAT8
Fratelli Carfora Snc,Nissan Qashqai,IT,20077 Melegnano - Milano,f700225f-d694-4e86-bddf-08816e346a49,"€ 22.990,- 12",12,22990,https://www.autoscout24.it/annunci/nissan-qashqai-new-qashqai-1-5-dci-n-connecta-nuovo-motore-115cv-diesel-grigio-f700225f-d694-4e86-bddf-08816e346a49?cldtidx=13&cldtsrc=listPage,NEW QASHQAI 1.5 dCi N-CONNECTA NUOVO MOTORE 115CV
Centro Usato - Di Viesto,Volkswagen Golf,IT,10156 Torino - To,f706cb90-0782-40e6-b9b2-0db50463d140,"€ 22.250,- 12",12,22250,https://www.autoscout24.it/annunci/volkswagen-golf-7-serie-variant-1-6-tdi-115-cv-business-bluemotio-diesel-grigio-f706cb90-0782-40e6-b9b2-0db50463d140?cldtidx=14&cldtsrc=listPage,7ª serie Variant 1.6 TDI 115 CV Business BlueMotio
Ceccato Automobili Spa,Audi A4 allroad,Responsabile Vendite,IT,8f9ed5f9-8372-49c1-850e-83c6019f9cd3,"€ 39.500,- 12",12,39500,https://www.autoscout24.it/annunci/audi-a4-allroad-2-serie-40-tdi-190-cv-s-tronic-diesel-grigio-8f9ed5f9-8372-49c1-850e-83c6019f9cd3?cldtidx=15&cldtsrc=listPage,2ª serie 40 TDI 190 CV S tronic
Scarabel Spa,Volkswagen Passat,IT,35129 Padova - Pd,c3321891-c22b-4615-9b3c-d0bf841b4a40,"€ 34.400,- 12",12,34400,https://www.autoscout24.it/annunci/volkswagen-passat-8-serie-variant-2-0-tdi-scr-evo-dsg-executive-bmt-diesel-nero-c3321891-c22b-4615-9b3c-d0bf841b4a40?cldtidx=16&cldtsrc=listPage,8ª serie Variant 2.0 TDI SCR EVO DSG Executive BMT
Scarabel Spa,Volkswagen Passat,Servizio Vendite,IT,2c557dde-f529-4e57-a270-787c6b0f8a05,"€ 39.400,- 12",12,39400,https://www.autoscout24.it/annunci/volkswagen-passat-8-serie-alltrack-2-0-tdi-190-cv-4motion-dsg-bmt-diesel-bianco-2c557dde-f529-4e57-a270-787c6b0f8a05?cldtidx=17&cldtsrc=listPage,8ª serie Alltrack 2.0 TDI 190 CV 4MOTION DSG BMT
Scarabel Spa,Volkswagen Passat,Servizio Vendite,IT,6130dfd3-a72d-4fa1-8c47-0dd3f9c4ad50,"€ 30.500,- 12",12,30500,https://www.autoscout24.it/annunci/volkswagen-passat-8-serie-variant-2-0-tdi-scr-evo-business-bmt-diesel-bianco-6130dfd3-a72d-4fa1-8c47-0dd3f9c4ad50?cldtidx=18&cldtsrc=listPage,8ª serie Variant 2.0 TDI SCR EVO Business BMT
Scarabel Spa,Volkswagen Golf,IT,35129 Padova - Pd,576550df-1946-4daf-9d04-772cde8f1e15,"€ 22.400,- 2",2,22400,https://www.autoscout24.it/annunci/volkswagen-golf-7-serie-variant-1-6-tdi-115-cv-business-bluemotio-diesel-bianco-576550df-1946-4daf-9d04-772cde8f1e15?cldtidx=19&cldtsrc=listPage,7ª serie Variant 1.6 TDI 115 CV Business BlueMotio
Scarabel Spa,Volkswagen Golf,IT,35129 Padova - Pd,ca5c2d43-e466-4794-b88c-b28436104b23,"€ 22.400,- 12",12,22400,https://www.autoscout24.it/annunci/volkswagen-golf-7-serie-variant-1-6-tdi-115-cv-business-bluemotio-diesel-argento-ca5c2d43-e466-4794-b88c-b28436104b23?cldtidx=20&cldtsrc=listPage,7ª serie Variant 1.6 TDI 115 CV Business BlueMotio
Scarabel Spa,Volkswagen Passat Variant,Servizio Vendite,IT,acd54d40-6291-4d19-a0ac-1c3385e0b514,"€ 34.600,- 12",12,34600,https://www.autoscout24.it/annunci/volkswagen-passat-variant-8-serie-variant-2-0-tdi-scr-evo-150-cv-dsg-execut-diesel-nero-acd54d40-6291-4d19-a0ac-1c3385e0b514?cldtidx=1&cldtsrc=listPage,8ª serie Variant 2.0 TDI SCR EVO 150 CV DSG Execut
Gino Spa,Mercedes-Benz C 220,IT,12100 Cuneo - Cn,fb83a00c-6b27-4c29-9195-6d0456ec77b1,"€ 35.300,- 12",12,35300,https://www.autoscout24.it/annunci/mercedes-benz-c-220-d-s-w-auto-sport-diesel-argento-fb83a00c-6b27-4c29-9195-6d0456ec77b1?cldtidx=2&cldtsrc=listPage,d S.W. Auto Sport
Gino Spa,BMW 520,IT,57121 Livorno - Li,f5eec23b-84d9-4c5f-a491-47335d52874f,"€ 50.500,- 12",12,50500,https://www.autoscout24.it/annunci/bmw-520-520d-touring-diesel-nero-f5eec23b-84d9-4c5f-a491-47335d52874f?cldtidx=3&cldtsrc=listPage,520d Touring
Gallotti Auto Srl,Fiat Tipo,IT,21013 Gallarate - Varese - Va,3a19f9ea-fbfb-4cc8-9975-b97298cdc21d,"€ 11.290,- 2",2,11290,https://www.autoscout24.it/annunci/fiat-tipo-van-1-6-mjt-s-s-sw-pop-piu-iva-diesel-bianco-3a19f9ea-fbfb-4cc8-9975-b97298cdc21d?cldtidx=4&cldtsrc=listPage,VAN 1.6 Mjt S&S SW Pop PIU' IVA
Penati Auto Spa,Fiat Tipo,IT,23880 Casatenovo - Lecco - Lc,feb6d4d0-a687-466f-9024-f358b9273ef7,"€ 15.990,- 12",12,15990,https://www.autoscout24.it/annunci/fiat-tipo-1-6-mjt-s-s-sw-easy-diesel-nero-feb6d4d0-a687-466f-9024-f358b9273ef7?cldtidx=5&cldtsrc=listPage,1.6 Mjt S&S SW Easy
Lodauto Spa,Mercedes-Benz C 220,IT,24050 Orio al Serio - Bergamo,1f6d7858-69cb-4ba9-9653-ea4f5417cfd9,"€ 43.990,- 12",12,43990,https://www.autoscout24.it/annunci/mercedes-benz-c-220-d-s-w-4matic-automatic-sport-diesel-nero-1f6d7858-69cb-4ba9-9653-ea4f5417cfd9?cldtidx=6&cldtsrc=listPage,d S.W. 4Matic Automatic Sport
LD. Car Torino srl,Audi Q3,IT,10154 Torino - To,da471f90-7548-4a34-b2ba-499f745ebdb2,"€ 35.900,- 12",12,35900,https://www.autoscout24.it/annunci/audi-q3-35-tdi-s-tronic-spb-sportback-business-plus-diesel-grigio-da471f90-7548-4a34-b2ba-499f745ebdb2?cldtidx=7&cldtsrc=listPage,35 TDI S-Tronic SPB SPORTBACK BUSINESS PLUS
M.f. Motors Srl,Audi A4,IT,20100 Milano - Mi,4cdc9647-3b8c-424c-b70f-a05a91f552aa,"€ 39.900,- 12",12,39900,https://www.autoscout24.it/annunci/audi-a4-avant-35-tdi-163-cv-s-tronic-s-line-edition-diesel-blu-azzurro-4cdc9647-3b8c-424c-b70f-a05a91f552aa?cldtidx=8&cldtsrc=listPage,AVANT 35 TDI 163 CV S-TRONIC S-LINE EDITION
AUTOCROCETTA SPA,BMW 520,IT,10024 Moncalieri - Torino - To,4bce15b5-1acc-42d8-a578-9aa2b50d3cab,"€ 37.810,- 12",12,37810,https://www.autoscout24.it/annunci/bmw-520-518d-150hp-touring-msport-auto-euro-6-diesel-grigio-4bce15b5-1acc-42d8-a578-9aa2b50d3cab?cldtidx=9&cldtsrc=listPage,518d 150hp Touring Msport Auto Euro 6
AUTOCROCETTA SPA - FILIALE BIELLA,BMW 520,IT,13900 Biella - Bi,0a3e7aea-121e-4f4c-bd6f-c6c9c1d980aa,"€ 37.810,- 12",12,37810,https://www.autoscout24.it/annunci/bmw-520-518d-150hp-touring-msport-auto-euro-6-diesel-argento-0a3e7aea-121e-4f4c-bd6f-c6c9c1d980aa?cldtidx=10&cldtsrc=listPage,518d 150hp Touring Msport Auto Euro 6
Bossoni Automobili Spa,Volkswagen Passat Variant,IT,26100 Cremona - Cr,5ef0d3ef-9583-4f67-ba0c-86fc55de6d9b,"€ 33.900,- 12",12,33900,https://www.autoscout24.it/annunci/volkswagen-passat-variant-variant-2-0-tdi-scr-evo-150cv-dsg-business-bmt-diesel-argento-5ef0d3ef-9583-4f67-ba0c-86fc55de6d9b?cldtidx=11&cldtsrc=listPage,Variant 2.0 TDI SCR EVO 150CV DSG Business BMT
Autoservice Srl,Mercedes-Benz CLA 200,Galbiati Pietro - Grassi Simone,IT,397cf5dd-b893-4fe2-82dc-df06d895b9cf,"€ 50.900,- 12",12,50900,https://www.autoscout24.it/annunci/mercedes-benz-cla-200-d-automatic-shooting-brake-premium-diesel-grigio-397cf5dd-b893-4fe2-82dc-df06d895b9cf?cldtidx=12&cldtsrc=listPage,d Automatic Shooting Brake Premium
Campello Motors,Fiat Tipo,IT,30174 Mestre - Ve,ffa59cd8-7b9c-41e8-aac9-839e86f259b8,"€ 16.800,- 2",2,16800,https://www.autoscout24.it/annunci/fiat-tipo-station-wagon-1-6-mjt-120cv-dct-lounge-e6d-diesel-grigio-ffa59cd8-7b9c-41e8-aac9-839e86f259b8?cldtidx=13&cldtsrc=listPage,Station Wagon 1.6 Mjt 120cv DCT Lounge E6D
Fratelli Carfora Snc,Nissan Qashqai,IT,20077 Melegnano - Milano,112c0203-6fff-4c2c-b68f-01578c2938d5,"€ 22.990,- 12",12,22990,https://www.autoscout24.it/annunci/nissan-qashqai-new-qashqai-1-5-dci-n-connecta-nuovo-motore-115cv-diesel-nero-112c0203-6fff-4c2c-b68f-01578c2938d5?cldtidx=14&cldtsrc=listPage,NEW QASHQAI 1.5 dCi N-CONNECTA NUOVO MOTORE 115CV
Audi Zentrum Bologna - Penske Automotive Italy,Audi A4,IT,40138 Bologna - Bo,fe11bd64-2bcc-4428-a778-bb06a7e2bf72,"€ 37.400,- 12",12,37400,https://www.autoscout24.it/annunci/audi-a4-avant-35-tdi-s-tronic-business-advanced-diesel-bianco-fe11bd64-2bcc-4428-a778-bb06a7e2bf72?cldtidx=15&cldtsrc=listPage,Avant 35 TDI S tronic Business Advanced
Audi Zentrum Bologna - Penske Automotive Italy,Audi A6 allroad,Matteo Gemini,IT,a334b13e-a53f-4a22-9ce8-82ffbb2ade40,"€ 73.900,- 12",12,73900,https://www.autoscout24.it/annunci/audi-a6-allroad-50-tdi-3-0-quattro-tiptronic-diesel-nero-a334b13e-a53f-4a22-9ce8-82ffbb2ade40?cldtidx=16&cldtsrc=listPage,50 TDI 3.0 quattro tiptronic
Audi Zentrum Bologna - Penske Automotive Italy,Audi A6,IT,40138 Bologna - Bo,fd76d75a-c63e-4e9a-b4bb-bfc7caabb69a,"€ 43.900,- 12",12,43900,https://www.autoscout24.it/annunci/audi-a6-avant-35-2-0-tdi-s-tronic-business-diesel-nero-fd76d75a-c63e-4e9a-b4bb-bfc7caabb69a?cldtidx=17&cldtsrc=listPage,Avant 35 2.0 TDI S tronic Business
Audi Zentrum Bologna - Penske Automotive Italy,Audi A4,IT,40138 Bologna - Bo,53fa91d6-22ae-4e7e-80cb-a23e00f903f5,"€ 47.900,- 2",2,47900,https://www.autoscout24.it/annunci/audi-a4-avant-45-tdi-quattro-tiptronic-business-advanced-diesel-argento-53fa91d6-22ae-4e7e-80cb-a23e00f903f5?cldtidx=18&cldtsrc=listPage,Avant 45 TDI quattro tiptronic Business Advanced
Audi Zentrum Bologna - Penske Automotive Italy,Audi A6 allroad,IT,40138 Bologna - Bo,843611a4-818d-40bf-b98a-c9cb7b954779,"€ 76.900,- 12",12,76900,https://www.autoscout24.it/annunci/audi-a6-allroad-55-tdi-3-0-quattro-tiptronic-diesel-bianco-843611a4-818d-40bf-b98a-c9cb7b954779?cldtidx=19&cldtsrc=listPage,55 TDI 3.0 quattro tiptronic
Audi Zentrum Bologna – Penske Automotive Italy,Audi A4,IT,40033 Casalecchio di Reno – Bo,6048ddb6-6832-40f7-acf8-1b8c59cb0fc9,"€ 37.400,- 12",12,37400,https://www.autoscout24.it/annunci/audi-a4-avant-35-tdi-s-tronic-business-advanced-diesel-bianco-6048ddb6-6832-40f7-acf8-1b8c59cb0fc9?cldtidx=20&cldtsrc=listPage,Avant 35 TDI S tronic Business Advanced
Audi Zentrum Bologna – Penske Automotive Italy,Audi A6 allroad,IT,40033 Casalecchio di Reno – Bo,b3f5a750-f070-4b17-9d36-37016f5bced6,"€ 73.900,- 12",12,73900,https://www.autoscout24.it/annunci/audi-a6-allroad-50-tdi-3-0-quattro-tiptronic-diesel-nero-b3f5a750-f070-4b17-9d36-37016f5bced6?cldtidx=1&cldtsrc=listPage,50 TDI 3.0 quattro tiptronic
Audi Zentrum Bologna – Penske Automotive Italy,Audi A6,IT,40033 Casalecchio di Reno – Bo,f0a60ed3-f6f5-43e6-a235-d785f29b7547,"€ 43.900,- 12",12,43900,https://www.autoscout24.it/annunci/audi-a6-avant-35-2-0-tdi-s-tronic-business-diesel-nero-f0a60ed3-f6f5-43e6-a235-d785f29b7547?cldtidx=2&cldtsrc=listPage,Avant 35 2.0 TDI S tronic Business
Audi Zentrum Bologna – Penske Automotive Italy,Audi A4,IT,40033 Casalecchio di Reno – Bo,a58a20e1-91ea-4a59-9074-adab8a934a04,"€ 47.900,- 2",2,47900,https://www.autoscout24.it/annunci/audi-a4-avant-45-tdi-quattro-tiptronic-business-advanced-diesel-argento-a58a20e1-91ea-4a59-9074-adab8a934a04?cldtidx=3&cldtsrc=listPage,Avant 45 TDI quattro tiptronic Business Advanced
Audi Zentrum Bologna – Penske Automotive Italy,Audi A6 allroad,IT,40033 Casalecchio di Reno – Bo,a82df74c-4688-4386-b9e0-443f234cf851,"€ 76.900,- 12",12,76900,https://www.autoscout24.it/annunci/audi-a6-allroad-55-tdi-3-0-quattro-tiptronic-diesel-bianco-a82df74c-4688-4386-b9e0-443f234cf851?cldtidx=4&cldtsrc=listPage,55 TDI 3.0 quattro tiptronic
Saottini Auto Spa - Divisione Usato,Audi A4 allroad,IT,25135 Brescia - Bs,5c328264-59a0-4a57-b29e-f038c6e83d79,"€ 47.900,- 12",12,47900,https://www.autoscout24.it/annunci/audi-a4-allroad-40-tdi-190-cv-s-tronic-virtual-diesel-nero-5c328264-59a0-4a57-b29e-f038c6e83d79?cldtidx=5&cldtsrc=listPage,40 TDI 190 CV S tronic - VIRTUAL -
Dm Auto Di Dal Zotto & Mafera Snc,Peugeot 308,IT,32030 Fonzaso - Belluno - Bl,30826b3f-2097-480d-8f20-2a20a1cdacc5,"€ 20.500,- 2",2,20500,https://www.autoscout24.it/annunci/peugeot-308-bluehdi-130-s-s-gt-line-diesel-blu-azzurro-30826b3f-2097-480d-8f20-2a20a1cdacc5?cldtidx=6&cldtsrc=listPage,BlueHDi 130 S&S GT Line
Dm Auto Di Dal Zotto & Mafera Snc,Peugeot 508,IT,32030 Fonzaso - Belluno - Bl,dad73252-40e8-4601-872f-cc725ef2d037,"€ 32.500,- 2",2,32500,https://www.autoscout24.it/annunci/peugeot-508-bluehdi-160-eat8-stop-gt-line-diesel-bianco-dad73252-40e8-4601-872f-cc725ef2d037?cldtidx=7&cldtsrc=listPage,BlueHDi 160 EAT8 Stop GT Line
Gruppo Carmeli SpA,Audi A4,IT,25010 San Zeno Naviglio,db95d939-a094-4779-878a-773d5526e17b,"€ 39.900,- 12",12,39900,https://www.autoscout24.it/annunci/audi-a4-avant-30-tdi-business-advanced-s-tronic-km0-diesel-grigio-db95d939-a094-4779-878a-773d5526e17b?cldtidx=8&cldtsrc=listPage,"Avant 30 TDI Business Advanced S tronic , KM0"
Autocogliati Milano Srl,Volkswagen Passat Variant,IT,20151 Milano - Mi,323f5f1b-db40-444f-9613-1f0dc462b095,"€ 31.900,- 2",2,31900,https://www.autoscout24.it/annunci/volkswagen-passat-variant-variant-1-6-tdi-business-bmt-dsg-diesel-grigio-323f5f1b-db40-444f-9613-1f0dc462b095?cldtidx=9&cldtsrc=listPage,VARIANT 1.6 TDI BUSINESS BMT DSG
Autovega Srl,SEAT Leon,IT,36100 Vicenza - Vi,eb0af666-7920-46e4-84b6-0db8522af93a,"€ 17.900,- 12",12,17900,https://www.autoscout24.it/annunci/seat-leon-1-6-tdi-115-cv-st-business-diesel-nero-eb0af666-7920-46e4-84b6-0db8522af93a?cldtidx=10&cldtsrc=listPage,1.6 TDI 115 CV ST Business
Fratelli Carfora Snc,Nissan Qashqai,IT,20077 Melegnano - Milano,25251de5-8e85-492f-8260-ab9577ab8ff1,"€ 22.990,- 12",12,22990,https://www.autoscout24.it/annunci/nissan-qashqai-new-qashqai-1-5-dci-n-connecta-nuovo-motore-115cv-diesel-bianco-25251de5-8e85-492f-8260-ab9577ab8ff1?cldtidx=11&cldtsrc=listPage,NEW QASHQAI 1.5 dCi N-CONNECTA NUOVO MOTORE 115CV
Sagam Spa,Audi A4,IT,20126 Milano - Mi,26404252-df8e-44b0-9d54-5420c460195f,"€ 31.900,- 12",12,31900,https://www.autoscout24.it/annunci/audi-a4-avant-a4-avant-2-0-tdi-s-tronic-diesel-nero-26404252-df8e-44b0-9d54-5420c460195f?cldtidx=12&cldtsrc=listPage,AVANT A4 AVANT 2.0 TDI S TRONIC
SASSUOLAUTO SERVICE SRL,MINI Cooper D Clubman,IT,42013 Veggia Casalgrande - Reggio Emilia - Re,ee31b2bc-cf74-43b3-b31c-5ee747bde3cd,"€ 34.900,- 12",12,34900,https://www.autoscout24.it/annunci/mini-cooper-d-clubman-2-0-business-automatica-diesel-argento-ee31b2bc-cf74-43b3-b31c-5ee747bde3cd?cldtidx=13&cldtsrc=listPage,2.0 Business Automatica
SASSUOLAUTO SERVICE SRL,MINI One D Clubman,IT,42013 Veggia Casalgrande - Reggio Emilia - Re,57a0503d-67df-42f9-9371-d1b9cfca82c3,"€ 27.900,- 12",12,27900,https://www.autoscout24.it/annunci/mini-one-d-clubman-1-5-business-automatica-diesel-grigio-57a0503d-67df-42f9-9371-d1b9cfca82c3?cldtidx=14&cldtsrc=listPage,1.5 Business Automatica
AUTOCLUB SPA,MINI One D Clubman,IT,41123 Modena - Mo,ba0198f7-a5ed-4e0e-a760-88e970378b24,"€ 27.900,- 12",12,27900,https://www.autoscout24.it/annunci/mini-one-d-clubman-1-5-business-automatica-diesel-grigio-ba0198f7-a5ed-4e0e-a760-88e970378b24?cldtidx=15&cldtsrc=listPage,1.5 Business Automatica
AUTOCLUB SPA,MINI Cooper D Clubman,IT,41123 Modena - Mo,1d34736d-ee97-47a2-9d22-c46ef2542231,"€ 34.900,- 12",12,34900,https://www.autoscout24.it/annunci/mini-cooper-d-clubman-2-0-business-automatica-diesel-argento-1d34736d-ee97-47a2-9d22-c46ef2542231?cldtidx=16&cldtsrc=listPage,2.0 Business Automatica
Scai Motor Srl,Opel Astra,IT,43126 Parma - Pr,ae885279-4085-4560-a510-a13d18398516,"€ 24.900,- 2",2,24900,https://www.autoscout24.it/annunci/opel-astra-sport-tourer-1-5-business-elegance-garanzia-fino-diesel-argento-ae885279-4085-4560-a510-a13d18398516?cldtidx=17&cldtsrc=listPage,Sport Tourer 1.5 Business Elegance - GARANZIA FINO
Motorclass Srl,Audi A4,Responsabile vendite,IT,8f4b3e88-44d5-4a0b-b1bf-27fc0e708a92,"€ 39.900,- 12",12,39900,https://www.autoscout24.it/annunci/audi-a4-avant-40-2-0-tdi-s-line-edition-190cv-s-tronic-diesel-nero-8f4b3e88-44d5-4a0b-b1bf-27fc0e708a92?cldtidx=18&cldtsrc=listPage,Avant 40 2.0 tdi S Line Edition 190cv s-tronic
Motorclass Srl,Audi A6,Responsabile vendite,IT,b9430003-044b-4c0e-a3d4-27846214913d,"€ 49.900,- 12",12,49900,https://www.autoscout24.it/annunci/audi-a6-avant-40-2-0-tdi-mhev-business-sport-s-tronic-diesel-bianco-b9430003-044b-4c0e-a3d4-27846214913d?cldtidx=19&cldtsrc=listPage,Avant 40 2.0 tdi mhev Business Sport s-tronic
Motorclass Srl,Audi A4,IT,30174 Venezia,52b8f651-15ce-4e80-9b53-a587575322c2,"€ 36.400,- 12",12,36400,https://www.autoscout24.it/annunci/audi-a4-avant-40-2-0-tdi-business-190cv-s-tronic-my16-diesel-grigio-52b8f651-15ce-4e80-9b53-a587575322c2?cldtidx=20&cldtsrc=listPage,Avant 40 2.0 tdi Business 190cv s-tronic my16
Motorclass Srl,Audi A4,IT,30174 Venezia,c827e07c-6bc6-46a2-9bf3-514ebe182a7f,"€ 34.500,- 12",12,34500,https://www.autoscout24.it/annunci/audi-a4-avant-35-2-0-tdi-business-150cv-s-tronic-my16-diesel-nero-c827e07c-6bc6-46a2-9bf3-514ebe182a7f?cldtidx=1&cldtsrc=listPage,Avant 35 2.0 tdi Business 150cv s-tronic my16
Motorclass Srl,Audi A6,IT,30174 Venezia,cf4a6e03-0c87-4f81-9227-771b34af288d,"€ 51.900,- 12",12,51900,https://www.autoscout24.it/annunci/audi-a6-avant-40-2-0-tdi-mhev-business-sport-s-tronic-diesel-argento-cf4a6e03-0c87-4f81-9227-771b34af288d?cldtidx=2&cldtsrc=listPage,Avant 40 2.0 tdi mhev Business Sport s-tronic
Sesto Autoveicoli Spa,Volkswagen Golf Variant,IT,20099 Sesto San Giovanni - Milano - Mi,169dc98c-aa52-4143-a99b-182b47fe168b,"€ 20.900,- 2",2,20900,https://www.autoscout24.it/annunci/volkswagen-golf-variant-1-6-tdi-115-cv-trendline-bmt-diesel-bianco-169dc98c-aa52-4143-a99b-182b47fe168b?cldtidx=3&cldtsrc=listPage,1.6 TDI 115 CV Trendline BMT
Sesto Autoveicoli Spa,Volkswagen Passat Variant,IT,20099 Sesto San Giovanni - Milano - Mi,853ea313-f779-40d1-a547-4a9cafa642a5,"€ 29.900,- 2",2,29900,https://www.autoscout24.it/annunci/volkswagen-passat-variant-1-6-tdi-scr-dsg-business-bmt-diesel-bianco-853ea313-f779-40d1-a547-4a9cafa642a5?cldtidx=4&cldtsrc=listPage,1.6 TDI SCR DSG Business BMT
Ceccato Automobili Spa,Jeep Renegade,IT,36016 Thiene - Vicenza - Vi,738d801e-b835-4f48-bf51-0c352bcc6714,"€ 26.400,- 12",12,26400,https://www.autoscout24.it/annunci/jeep-renegade-1-6-mjt-120-cv-limited-diesel-bianco-738d801e-b835-4f48-bf51-0c352bcc6714?cldtidx=5&cldtsrc=listPage,1.6 Mjt 120 CV Limited
Autocommerciale Spa,Volkswagen Passat Variant,Nicola Molica,IT,32d336b6-e870-4796-84e9-043b9573a346,"€ 39.400,- 12",12,39400,https://www.autoscout24.it/annunci/volkswagen-passat-variant-8-serie-variant-2-0-tdi-scr-190-cv-dsg-executive-diesel-argento-32d336b6-e870-4796-84e9-043b9573a346?cldtidx=6&cldtsrc=listPage,8ª serie Variant 2.0 TDI SCR 190 CV DSG Executive
Autocommerciale Spa,Volkswagen Passat Variant,Nicola Molica,IT,22536882-fa3a-4862-8f71-6d2fdeef1c81,"€ 38.000,- 12",12,38000,https://www.autoscout24.it/annunci/volkswagen-passat-variant-8-serie-variant-2-0-tdi-scr-190-cv-dsg-executive-diesel-grigio-22536882-fa3a-4862-8f71-6d2fdeef1c81?cldtidx=7&cldtsrc=listPage,8ª serie Variant 2.0 TDI SCR 190 CV DSG Executive
Autorigoldi Spa,Volkswagen Passat,Marcello Marcomini,IT,24b400e9-00a0-44e8-9892-f8f038802ebb,"€ 24.900,- 2",2,24900,https://www.autoscout24.it/annunci/volkswagen-passat-8-serie-variant-2-0-tdi-business-bluemotion-tech-diesel-argento-24b400e9-00a0-44e8-9892-f8f038802ebb?cldtidx=8&cldtsrc=listPage,8ª serie Variant 2.0 TDI Business BlueMotion Tech
Ferrari Motors Srl,Peugeot 508,Matteo Maragna,IT,6bb8f09f-4e85-45d8-a40c-5853141e229e,"€ 28.900,- 2",2,28900,https://www.autoscout24.it/annunci/peugeot-508-bluehdi-130-eat8-stop-start-sw-allure-diesel-6bb8f09f-4e85-45d8-a40c-5853141e229e?cldtidx=9&cldtsrc=listPage,BlueHDi 130 EAT8 Stop&Start SW Allure
Ferrari Motors Srl,Peugeot 508,Gianluca Menabue,IT,abdd11ec-369c-4d42-b3ce-e2ba76343e0f,"€ 28.900,- 2",2,28900,https://www.autoscout24.it/annunci/peugeot-508-bluehdi-130-eat8-stop-start-sw-allure-diesel-abdd11ec-369c-4d42-b3ce-e2ba76343e0f?cldtidx=10&cldtsrc=listPage,BlueHDi 130 EAT8 Stop&Start SW Allure
Autosile srl,Fiat Tipo,IT,31100 Villorba - Treviso - Tv,d1aa1a6b-2eba-4f7b-af83-eacc831d5e6f,"€ 14.500,- 2",2,14500,https://www.autoscout24.it/annunci/fiat-tipo-1-6-mjt-s-s-sw-pop-van-diesel-bianco-d1aa1a6b-2eba-4f7b-af83-eacc831d5e6f?cldtidx=11&cldtsrc=listPage,1.6 Mjt S&S SW Pop Van
