seller,vehicle,country,address,id_annuncio,asking_price,conditional_on_price,price,link_annuncio,vehicle_user_desc
De Stefani Spa,Mercedes-Benz GLS 400,IT,40026 Imola - Bologna,5c49accc-2a17-4ab1-91b1-ce3978b7ffb8,"€ 112.198,- 12",12,112198,https://www.autoscout24.it/annunci/mercedes-benz-gls-400-d-4matic-premium-plus-diesel-argento-5c49accc-2a17-4ab1-91b1-ce3978b7ffb8?cldtidx=11&cldtsrc=listPage,d 4Matic Premium Plus
De Stefani Spa,Mercedes-Benz GLA 200,IT,40026 Imola - Bologna,03f77597-c396-45fc-adec-55535feae5e0,"€ 45.051,- 2",2,45051,https://www.autoscout24.it/annunci/mercedes-benz-gla-200-nuova-gla-d-automatic-diesel-bianco-03f77597-c396-45fc-adec-55535feae5e0?cldtidx=12&cldtsrc=listPage,NUOVA GLA d automatic
Autocity - Barchetti 1 Spa,Citroen C3 Aircross,IT,39100 Bolzano - Bz,dcf75628-e0ee-4e84-a4fb-baffcda5025e,"€ 20.600,- 12",12,20600,https://www.autoscout24.it/annunci/citroen-c3-aircross-bluehdi-100-s-s-feel-diesel-nero-dcf75628-e0ee-4e84-a4fb-baffcda5025e?cldtidx=13&cldtsrc=listPage,BlueHDi 100 S&S Feel
Autocity - Barchetti 1 Spa,Citroen C3 Aircross,IT,39100 Bolzano - Bz,52f62d66-d3a4-4704-abe2-97a6f5886376,"€ 20.600,- 12",12,20600,https://www.autoscout24.it/annunci/citroen-c3-aircross-bluehdi-100-s-s-feel-diesel-nero-52f62d66-d3a4-4704-abe2-97a6f5886376?cldtidx=14&cldtsrc=listPage,BlueHDi 100 S&S Feel
Autocity - Barchetti 1 Spa,Citroen C3 Aircross,IT,39100 Bolzano - Bz,906bd2a4-d93a-4dab-83a6-ef8814f4595c,"€ 20.600,- 12",12,20600,https://www.autoscout24.it/annunci/citroen-c3-aircross-bluehdi-100-s-s-feel-diesel-nero-906bd2a4-d93a-4dab-83a6-ef8814f4595c?cldtidx=15&cldtsrc=listPage,BlueHDi 100 S&S Feel
Lomanto Sas,Volkswagen T-Cross,IT,10023 Chieri - Torino - To,08a093bb-a979-4bd9-b114-fecccc2f5c6c,"€ 20.900,- 12",12,20900,https://www.autoscout24.it/annunci/volkswagen-t-cross-1-serie-1-6-tdi-scr-urban-bmt-diesel-blu-azzurro-08a093bb-a979-4bd9-b114-fecccc2f5c6c?cldtidx=16&cldtsrc=listPage,1ª serie 1.6 TDI SCR Urban BMT
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,a39cdb90-2c05-405b-8046-f50c74193ddc,"€ 52.600,- 12",12,52600,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--64-613-diesel-bianco-a39cdb90-2c05-405b-8046-f50c74193ddc?cldtidx=17&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 64.613
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,959e716e-dbbe-4532-9ec7-8319c9642abb,"€ 56.300,- 12",12,56300,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--65-313-diesel-grigio-959e716e-dbbe-4532-9ec7-8319c9642abb?cldtidx=18&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 65.313
Piemme Auto di Mechetti Srl,Skoda Karoq,IT,50053 Empoli - Firenze,db7f6a6c-9f80-4464-aca8-83a74ef33722,"€ 24.200,- 12",12,24200,https://www.autoscout24.it/annunci/skoda-karoq-1-6-tdi-scr-dsg-ambition-diesel-argento-db7f6a6c-9f80-4464-aca8-83a74ef33722?cldtidx=19&cldtsrc=listPage,1.6 TDI SCR DSG Ambition
Piemme Auto di Mechetti Srl,Skoda Karoq,IT,50053 Empoli - Firenze,ad7c7bc0-03be-4c85-a851-dde510e749b7,"€ 24.200,- 12",12,24200,https://www.autoscout24.it/annunci/skoda-karoq-1-6-tdi-scr-dsg-ambition-diesel-nero-ad7c7bc0-03be-4c85-a851-dde510e749b7?cldtidx=20&cldtsrc=listPage,1.6 TDI SCR DSG Ambition
System Cars Srl,Mahindra Goa,IT,20821 Meda - Monza Brianza - Mb,b03dd106-7d16-4446-ba2b-9015836e1f73,"€ 21.950,- 1",1,21950,https://www.autoscout24.it/annunci/mahindra-goa-2-2-td-16v-4wd-sc-pik-up-plus-s6-iva-e-ipt-escluse-diesel-bianco-b03dd106-7d16-4446-ba2b-9015836e1f73?cldtidx=1&cldtsrc=listPage,2.2 TD 16V 4WD SC Pik Up Plus S6 IVA E IPT ESCLUSE
Autoservice srls,Dacia Duster,IT,10142 Torino,64df8b1b-3e54-49f5-989b-ad3d8b379baf,"€ 16.879,- 1",1,16879,https://www.autoscout24.it/annunci/dacia-duster-1-5-dci-115cv-4x2-comfort-nuova-da-immatricolare-diesel-bronzo-64df8b1b-3e54-49f5-989b-ad3d8b379baf?cldtidx=2&cldtsrc=listPage,1.5 dCi 115cv 4x2 Comfort NUOVA DA IMMATRICOLARE
System Cars Srl,Mahindra Goa,IT,20821 Meda - Monza Brianza - Mb,2a363bb1-8f4b-4be7-ad46-11867fee7677,"€ 13.900,- 1",1,13900,https://www.autoscout24.it/annunci/mahindra-goa-2-2-td-16v-2wd-sc-pik-up-plus-s6-diesel-bianco-2a363bb1-8f4b-4be7-ad46-11867fee7677?cldtidx=3&cldtsrc=listPage,2.2 TD 16V 2WD SC Pik Up Plus S6
Dielle Auto srl,Nissan Qashqai,IT,10071 Borgaro Torinese-To,3246e523-5bdc-4d3c-8e26-06471e739134,"€ 24.250,- 41",41,24250,https://www.autoscout24.it/annunci/nissan-qashqai-1-5-dci-115-cv-n-motion-diesel-grigio-3246e523-5bdc-4d3c-8e26-06471e739134?cldtidx=4&cldtsrc=listPage,1.5 dCi 115 CV N-Motion
Dielle Auto srl,Nissan Qashqai,IT,10071 Borgaro Torinese-To,2c13f8e3-3a9c-4c8b-b8ec-b3e783315877,"€ 24.700,- 41",41,24700,https://www.autoscout24.it/annunci/nissan-qashqai-1-7-dci-150-cv-n-motion-diesel-grigio-2c13f8e3-3a9c-4c8b-b8ec-b3e783315877?cldtidx=5&cldtsrc=listPage,1.7 dCi 150 CV N-Motion
Dielle Auto srl,Nissan Qashqai,IT,10071 Borgaro Torinese-To,6697831a-853f-48fb-8a6f-25fcc6eadba3,"€ 26.890,- 41",41,26890,https://www.autoscout24.it/annunci/nissan-qashqai-1-5-dci-115-cv-tekna-diesel-bianco-6697831a-853f-48fb-8a6f-25fcc6eadba3?cldtidx=6&cldtsrc=listPage,1.5 dCi 115 CV Tekna
Dielle Auto srl,Nissan Qashqai,IT,10071 Borgaro Torinese-To,fedd7f61-e772-4f08-89b6-e11287c094d8,"€ 24.300,- 41",41,24300,https://www.autoscout24.it/annunci/nissan-qashqai-1-7-dci-150-cv-n-connecta-diesel-nero-fedd7f61-e772-4f08-89b6-e11287c094d8?cldtidx=7&cldtsrc=listPage,1.7 dCi 150 CV N-Connecta
Dielle Auto srl,Nissan Qashqai,IT,10071 Borgaro Torinese-To,50d831f9-98e9-4920-9952-372cf793e883,"€ 23.800,- 41",41,23800,https://www.autoscout24.it/annunci/nissan-qashqai-1-5-dci-115-cv-n-connecta-diesel-bianco-50d831f9-98e9-4920-9952-372cf793e883?cldtidx=8&cldtsrc=listPage,1.5 dCi 115 CV N-Connecta
AUTOCROCETTA SPA - FILIALE BIELLA,BMW X5 M,IT,13900 Biella - Bi,957fdd07-703e-44db-ba5b-644c0cf7eb5f,"€ 93.900,- 41",41,93900,https://www.autoscout24.it/annunci/bmw-x5-m-50-d-diesel-argento-957fdd07-703e-44db-ba5b-644c0cf7eb5f?cldtidx=9&cldtsrc=listPage,50 d
AUTOCROCETTA SPA - FILIALE BIELLA,BMW X5,IT,13900 Biella - Bi,a4679d71-29dd-42f3-ae7a-55ecf2449735,"€ 68.900,- 41",41,68900,https://www.autoscout24.it/annunci/bmw-x5-xdrive30d-xline-diesel-argento-a4679d71-29dd-42f3-ae7a-55ecf2449735?cldtidx=10&cldtsrc=listPage,xDrive30d xLine
Peragnoli Scar Srl,Volvo XC40,IT,50100 Firenze - Fi,29beba20-2568-49b9-a223-27bd3e55c840,"€ 33.900,- 1",1,33900,https://www.autoscout24.it/annunci/volvo-xc40-d3-momentum-automatica-diesel-bianco-29beba20-2568-49b9-a223-27bd3e55c840?cldtidx=11&cldtsrc=listPage,D3 MOMENTUM AUTOMATICA
Agricar SpA Vetture Nuove,Mercedes-Benz GLS 350,IT,25010 San Zeno Naviglio - Brescia - BS,4dbdc68f-52ca-4a2d-ab0e-b945c6276e13,"€ 87.900,- 41",41,87900,https://www.autoscout24.it/annunci/mercedes-benz-gls-350-d-4matic-premium-list-95-651-diesel-grigio-4dbdc68f-52ca-4a2d-ab0e-b945c6276e13?cldtidx=12&cldtsrc=listPage,d 4Matic Premium LIST.95.651€
Carraro Spa,Mercedes-Benz GLE 300,Servizio clienti,IT,dc068567-f865-45ca-bba1-24b14921cba6,"€ 77.500,- 41",41,77500,https://www.autoscout24.it/annunci/mercedes-benz-gle-300-d-4matic-premium-diesel-blu-azzurro-dc068567-f865-45ca-bba1-24b14921cba6?cldtidx=13&cldtsrc=listPage,d 4Matic Premium
Carraro Spa,Mercedes-Benz GLE 300,IT,31100 Treviso - Tv,f4fdebec-2a9c-4c48-a916-3ab92cbe133a,"€ 75.900,- 41",41,75900,https://www.autoscout24.it/annunci/mercedes-benz-gle-300-d-4matic-premium-diesel-bianco-f4fdebec-2a9c-4c48-a916-3ab92cbe133a?cldtidx=14&cldtsrc=listPage,d 4Matic Premium
Carraro Spa,Mercedes-Benz GLE 300,IT,31100 Treviso - Tv,33706954-5bd1-4165-a70b-2ff6bbc48f97,"€ 77.400,- 41",41,77400,https://www.autoscout24.it/annunci/mercedes-benz-gle-300-d-4matic-premium-diesel-blu-azzurro-33706954-5bd1-4165-a70b-2ff6bbc48f97?cldtidx=15&cldtsrc=listPage,d 4Matic Premium
Carraro Spa,Mercedes-Benz GLE 300,IT,31100 Treviso - Tv,cfd54c11-9f61-4c7d-8eb2-20a62a9640f8,"€ 76.900,- 41",41,76900,https://www.autoscout24.it/annunci/mercedes-benz-gle-300-d-4matic-premium-diesel-grigio-cfd54c11-9f61-4c7d-8eb2-20a62a9640f8?cldtidx=16&cldtsrc=listPage,d 4Matic Premium
Carraro Spa,Mercedes-Benz GLE 350,Servizio clienti,IT,229f820a-83c5-4a08-b2d6-0d38b677911c,"€ 79.200,- 41",41,79200,https://www.autoscout24.it/annunci/mercedes-benz-gle-350-d-4matic-premium-diesel-bianco-229f820a-83c5-4a08-b2d6-0d38b677911c?cldtidx=17&cldtsrc=listPage,d 4Matic Premium
Carraro Spa,Mercedes-Benz GLE 300,IT,31100 Treviso - Tv,954fca71-b165-49d3-9a81-290b04da2391,"€ 76.300,- 41",41,76300,https://www.autoscout24.it/annunci/mercedes-benz-gle-300-d-4matic-premium-diesel-argento-954fca71-b165-49d3-9a81-290b04da2391?cldtidx=18&cldtsrc=listPage,d 4Matic Premium
Carraro Spa,Mercedes-Benz GLB 200,IT,31100 Treviso - Tv,f052c721-c47e-4125-8d0e-641f45fe6841,"€ 45.000,- 41",41,45000,https://www.autoscout24.it/annunci/mercedes-benz-glb-200-d-automatic-4matic-sport-plus-diesel-argento-f052c721-c47e-4125-8d0e-641f45fe6841?cldtidx=19&cldtsrc=listPage,d Automatic 4Matic Sport Plus
Carraro Spa,Mercedes-Benz GLE 300,IT,31100 Treviso - Tv,f6708614-3f44-47e7-aa7b-5bf43b5c2c88,"€ 75.900,- 41",41,75900,https://www.autoscout24.it/annunci/mercedes-benz-gle-300-d-4matic-premium-diesel-bianco-f6708614-3f44-47e7-aa7b-5bf43b5c2c88?cldtidx=20&cldtsrc=listPage,d 4Matic Premium
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,a283bfd9-6422-4a3f-a58b-875028d296d6,"€ 52.600,- 12",12,52600,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--64-613-diesel-bianco-a283bfd9-6422-4a3f-a58b-875028d296d6?cldtidx=1&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 64.613
AUTOGEMELLI,BMW X5,IT,36100 Vicenza - Vi,7679cf02-100f-492b-8d41-2184e010343a,"€ 74.300,- 12",12,74300,https://www.autoscout24.it/annunci/bmw-x5-xdrive30d-msport-aut-listino--87-213-diesel-grigio-7679cf02-100f-492b-8d41-2184e010343a?cldtidx=2&cldtsrc=listPage,xDrive30d Msport Aut. LISTINO € 87.213
AUTOVANTI BOLOGNA,BMW X5,IT,40057 Granarolo dell'Emilia - Bologna - Bo,f2ef272c-b57f-4993-bed4-6cdff03659b6,"€ 66.700,- 2",2,66700,https://www.autoscout24.it/annunci/bmw-x5-xdrive30d-tribute-edition-diesel-bianco-f2ef272c-b57f-4993-bed4-6cdff03659b6?cldtidx=3&cldtsrc=listPage,xDrive30d TRIBUTE EDITION
AUTOVANTI BOLOGNA,BMW X2,IT,40057 Granarolo dell'Emilia - Bologna - Bo,ffe24277-fb52-4702-a56b-f36a0d1f4233,"€ 40.300,- 12",12,40300,https://www.autoscout24.it/annunci/bmw-x2-xdrive20d-msport-x-diesel-bianco-ffe24277-fb52-4702-a56b-f36a0d1f4233?cldtidx=4&cldtsrc=listPage,xDrive20d Msport-X
AUTOVANTI BOLOGNA,BMW X2,IT,40057 Granarolo dell'Emilia - Bologna - Bo,945766c4-89fd-4ffd-b6ee-d765e8dd27ff,"€ 36.500,- 12",12,36500,https://www.autoscout24.it/annunci/bmw-x2-sdrive18d-msport-x-diesel-nero-945766c4-89fd-4ffd-b6ee-d765e8dd27ff?cldtidx=5&cldtsrc=listPage,sDrive18d Msport-X
R.C.A. di Cabrelle Roberto,Audi Q7,IT,35010 Vigonza - Pd,ea4775be-7a46-43e1-a031-8f19b655718a,"€ 86.800,- 12",12,86800,https://www.autoscout24.it/annunci/audi-q7-50-tdi-quattro-diesel-nero-ea4775be-7a46-43e1-a031-8f19b655718a?cldtidx=6&cldtsrc=listPage,50 TDI QUATTRO
Agricar SpA Vetture Nuove,Mercedes-Benz GLB 200,IT,25010 San Zeno Naviglio - Brescia - BS,0589cc40-d78a-4e40-b3b6-552cdc5eac37,"€ 51.630,- 12",12,51630,https://www.autoscout24.it/annunci/mercedes-benz-glb-200-d-automatic-sport-plus-list-51-630-diesel-nero-0589cc40-d78a-4e40-b3b6-552cdc5eac37?cldtidx=7&cldtsrc=listPage,d Automatic Sport Plus LIST.51.630€
Agricar SpA Vetture Nuove,Mercedes-Benz GLB 200,IT,25010 San Zeno Naviglio - Brescia - BS,60be1bee-c5e1-452f-97fd-030e14865aef,"€ 51.630,- 12",12,51630,https://www.autoscout24.it/annunci/mercedes-benz-glb-200-d-automatic-sport-plus-list-51-630-diesel-nero-60be1bee-c5e1-452f-97fd-030e14865aef?cldtidx=8&cldtsrc=listPage,d Automatic Sport Plus LIST.51.630€
Agricar SpA Vetture Nuove,Mercedes-Benz GLB 200,IT,25010 San Zeno Naviglio - Brescia - BS,569641ed-2f9a-47b2-8810-e860649cb186,"€ 51.630,- 12",12,51630,https://www.autoscout24.it/annunci/mercedes-benz-glb-200-d-automatic-sport-plus-list-51-630-diesel-nero-569641ed-2f9a-47b2-8810-e860649cb186?cldtidx=9&cldtsrc=listPage,d Automatic Sport Plus LIST.51.630€
NANNI NEMBER SRL,BMW X1,IT,25126 Brescia - Bs,e812cb0c-092b-48bb-b698-0ac31a2c5100,"€ 42.900,- 2",2,42900,https://www.autoscout24.it/annunci/bmw-x1-xdrive18d-xline-diesel-beige-e812cb0c-092b-48bb-b698-0ac31a2c5100?cldtidx=10&cldtsrc=listPage,xDrive18d XLINE
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,edde946c-734c-4ec4-ad41-b21865e87639,"€ 52.600,- 12",12,52600,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--64-613-diesel-bianco-edde946c-734c-4ec4-ad41-b21865e87639?cldtidx=11&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 64.613
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,181bd9e3-b9a0-4717-beae-c1f62715f24b,"€ 52.600,- 12",12,52600,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--64-613-diesel-bianco-181bd9e3-b9a0-4717-beae-c1f62715f24b?cldtidx=12&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 64.613
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,0ce915e5-714d-4aa8-813e-e9f73aafdebb,"€ 52.600,- 12",12,52600,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--64-613-diesel-bianco-0ce915e5-714d-4aa8-813e-e9f73aafdebb?cldtidx=13&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 64.613
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,4c786c70-bacd-4fb6-b4cb-0a1424166036,"€ 52.600,- 12",12,52600,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--64-613-diesel-bianco-4c786c70-bacd-4fb6-b4cb-0a1424166036?cldtidx=14&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 64.613
AUTOGEMELLI,BMW X3,IT,36100 Vicenza - Vi,b9a86fd0-c27b-4ac6-833e-2e7f63615cb8,"€ 52.600,- 12",12,52600,https://www.autoscout24.it/annunci/bmw-x3-xdrive20d-xline-aut-listino--64-613-diesel-bianco-b9a86fd0-c27b-4ac6-833e-2e7f63615cb8?cldtidx=15&cldtsrc=listPage,xDrive20d xLine Aut. LISTINO € 64.613
Zancauto FCA Official,Jeep Compass,IT,37040 Zimella - Verona - VR,24d03ef4-bd11-4c16-8c30-dacabf292074,"€ 34.950,- 2",2,34950,https://www.autoscout24.it/annunci/jeep-compass-my20-2-0-mjt-170cv-atx-limited-stk-settembre-diesel-bianco-24d03ef4-bd11-4c16-8c30-dacabf292074?cldtidx=16&cldtsrc=listPage,MY20 2.0 MJT 170CV ATX Limited STK SETTEMBRE
Zancauto FCA Official,Jeep Compass,IT,37040 Zimella - Verona - VR,0120c3a1-feed-4632-9174-dc589d9c3472,"€ 35.600,- 12",12,35600,https://www.autoscout24.it/annunci/jeep-compass-s2-2-0-mjt-140cv-4wd-at9-limited-stk-settembre-diesel-argento-0120c3a1-feed-4632-9174-dc589d9c3472?cldtidx=17&cldtsrc=listPage,S2 2.0 Mjt 140CV 4WD AT9 LIMITED STK SETTEMBRE
Autopiu Srl,Citroen C3 Aircross,IT,40128 Bologna - Bo,5d1a6e4f-b939-4921-b342-0c6d3f29a2c1,"€ 18.900,- 12",12,18900,https://www.autoscout24.it/annunci/citroen-c3-aircross-bluehdi-100-s-s-shine-diesel-grigio-5d1a6e4f-b939-4921-b342-0c6d3f29a2c1?cldtidx=18&cldtsrc=listPage,BlueHDi 100 S&S Shine
Autopiu Srl,Citroen C3 Aircross,IT,40128 Bologna - Bo,88929da3-1a2a-43b4-b68a-8580a5b991e3,"€ 18.900,- 12",12,18900,https://www.autoscout24.it/annunci/citroen-c3-aircross-bluehdi-100-s-s-shine-diesel-bianco-88929da3-1a2a-43b4-b68a-8580a5b991e3?cldtidx=19&cldtsrc=listPage,BlueHDi 100 S&S Shine
Autopiu Srl,Citroen C3 Aircross,IT,40128 Bologna - Bo,f7ca6914-9654-4354-9fb6-16aca7e57968,"€ 18.900,- 12",12,18900,https://www.autoscout24.it/annunci/citroen-c3-aircross-bluehdi-100-s-s-shine-diesel-marrone-f7ca6914-9654-4354-9fb6-16aca7e57968?cldtidx=20&cldtsrc=listPage,BlueHDi 100 S&S Shine
Autopiu Srl,Citroen C3 Aircross,IT,40128 Bologna - Bo,a59fb7bd-cc19-49e3-bd50-2f990a5d4d12,"€ 18.900,- 12",12,18900,https://www.autoscout24.it/annunci/citroen-c3-aircross-bluehdi-100-s-s-shine-diesel-nero-a59fb7bd-cc19-49e3-bd50-2f990a5d4d12?cldtidx=1&cldtsrc=listPage,BlueHDi 100 S&S Shine
Autopiu Srl,Citroen C5 Aircross,IT,40128 Bologna - Bo,6435aea2-d4d0-49f6-bee4-2326dcb1f5c5,"€ 22.900,- 12",12,22900,https://www.autoscout24.it/annunci/citroen-c5-aircross-bluehdi-130-s-s-feel-diesel-grigio-6435aea2-d4d0-49f6-bee4-2326dcb1f5c5?cldtidx=2&cldtsrc=listPage,BlueHDi 130 S&S Feel
Autopiu Srl,Citroen C5 Aircross,IT,40128 Bologna - Bo,a7e3e566-e956-40bc-85a0-fd1b7843b469,"€ 22.900,- 12",12,22900,https://www.autoscout24.it/annunci/citroen-c5-aircross-bluehdi-130-s-s-feel-diesel-bianco-a7e3e566-e956-40bc-85a0-fd1b7843b469?cldtidx=3&cldtsrc=listPage,BlueHDi 130 S&S Feel
Autopiu Srl,Citroen C5 Aircross,IT,40128 Bologna - Bo,d9ceeaf9-0308-4f62-b7ce-a1ebd0e6dde3,"€ 22.900,- 12",12,22900,https://www.autoscout24.it/annunci/citroen-c5-aircross-bluehdi-130-s-s-feel-diesel-grigio-d9ceeaf9-0308-4f62-b7ce-a1ebd0e6dde3?cldtidx=4&cldtsrc=listPage,BlueHDi 130 S&S Feel
Autopiu Srl,Citroen C5 Aircross,IT,40128 Bologna - Bo,9c427e92-c225-4b16-ab8d-a98ab6e9e880,"€ 22.900,- 12",12,22900,https://www.autoscout24.it/annunci/citroen-c5-aircross-bluehdi-130-s-s-feel-diesel-nero-9c427e92-c225-4b16-ab8d-a98ab6e9e880?cldtidx=5&cldtsrc=listPage,BlueHDi 130 S&S Feel
AUTOVANTI BOLOGNA,BMW X2,IT,40033 Casalecchio di Reno - Bologna - Bo,02174a19-f092-4610-b75b-c9b1ebbc2cdb,"€ 36.500,- 12",12,36500,https://www.autoscout24.it/annunci/bmw-x2-sdrive18d-msport-x-diesel-nero-02174a19-f092-4610-b75b-c9b1ebbc2cdb?cldtidx=6&cldtsrc=listPage,sDrive18d Msport-X
AUTOVANTI BOLOGNA,BMW X2,IT,40033 Casalecchio di Reno - Bologna - Bo,5853d497-e295-433b-ba34-930d013348ed,"€ 43.500,- 12",12,43500,https://www.autoscout24.it/annunci/bmw-x2-xdrive20d-msport-x-diesel-bianco-5853d497-e295-433b-ba34-930d013348ed?cldtidx=7&cldtsrc=listPage,xDrive20d Msport-X
AUTOVANTI BOLOGNA,BMW X2,IT,40033 Casalecchio di Reno - Bologna - Bo,282ff34f-9b43-493e-90b3-eb1380447038,"€ 40.300,- 12",12,40300,https://www.autoscout24.it/annunci/bmw-x2-xdrive20d-msport-x-diesel-bianco-282ff34f-9b43-493e-90b3-eb1380447038?cldtidx=8&cldtsrc=listPage,xDrive20d Msport-X
AUTOVANTI BOLOGNA,BMW X5,IT,40033 Casalecchio di Reno - Bologna - Bo,f6cabf2c-768d-4656-9905-9da35afaeb28,"€ 66.700,- 2",2,66700,https://www.autoscout24.it/annunci/bmw-x5-xdrive30d-tribute-edition-diesel-bianco-f6cabf2c-768d-4656-9905-9da35afaeb28?cldtidx=9&cldtsrc=listPage,xDrive30d TRIBUTE EDITION
AUTOCROCETTA SPA,MINI Cooper SD Countryman,IT,10024 Moncalieri - Torino - To,4a4d071b-7f36-4d63-88d5-0d807f0b6b95,"€ 35.900,- 12",12,35900,https://www.autoscout24.it/annunci/mini-cooper-sd-countryman-2-0-hype-all4-auto-diesel-nero-4a4d071b-7f36-4d63-88d5-0d807f0b6b95?cldtidx=10&cldtsrc=listPage,2.0 Hype ALL4 Auto
AUTOCROCETTA SPA,MINI Cooper SD Countryman,IT,10024 Moncalieri - Torino - To,cea30cd6-7f4f-49ce-9526-caada701ad6f,"€ 35.900,- 12",12,35900,https://www.autoscout24.it/annunci/mini-cooper-sd-countryman-2-0-hype-all4-auto-diesel-nero-cea30cd6-7f4f-49ce-9526-caada701ad6f?cldtidx=11&cldtsrc=listPage,2.0 Hype ALL4 Auto
AUTOCROCETTA SPA,MINI Cooper SD Countryman,IT,10024 Moncalieri - Torino - To,39649093-08ff-4717-a606-7a0d94a09108,"€ 35.900,- 12",12,35900,https://www.autoscout24.it/annunci/mini-cooper-sd-countryman-2-0-hype-all4-auto-diesel-nero-39649093-08ff-4717-a606-7a0d94a09108?cldtidx=12&cldtsrc=listPage,2.0 Hype ALL4 Auto
Bianchessi Auto srl,Jaguar E-Pace,IT,26022 Castelverde - Cr,f9a5e4e3-c8e9-4d09-9ac0-f9b82b10c316,"€ 52.000,- 12",12,52000,https://www.autoscout24.it/annunci/jaguar-e-pace-2-0d-150-cv-awd-aut-s-thunder-edition-diesel-grigio-f9a5e4e3-c8e9-4d09-9ac0-f9b82b10c316?cldtidx=13&cldtsrc=listPage,2.0D 150 CV AWD aut. S THUNDER EDITION
Vecars,Volvo XC40,IT,27100 Pavia - Pv,f0f05083-62b5-4b2b-8a39-f85907cd715d,"€ 30.950,- 2",2,30950,https://www.autoscout24.it/annunci/volvo-xc40-d3-momentum-core-diesel-nero-f0f05083-62b5-4b2b-8a39-f85907cd715d?cldtidx=14&cldtsrc=listPage,D3 Momentum Core
Vecars,Volvo XC40,IT,27100 Pavia - Pv,eb9e5a91-e931-4104-9d45-1b9b940db163,"€ 38.250,- 2",2,38250,https://www.autoscout24.it/annunci/volvo-xc40-d3-awd-gear-mom-pro-vetture-pronta-consegna-diesel-blu-azzurro-eb9e5a91-e931-4104-9d45-1b9b940db163?cldtidx=15&cldtsrc=listPage,D3 AWD Gear. Mom. Pro - vetture pronta consegna !
Dielle Auto srl,Renault Koleos,IT,10071 Borgaro Torinese-To,f50ed359-f30f-4966-bcc4-abfe032dfb72,"€ 29.050,- 12",12,29050,https://www.autoscout24.it/annunci/renault-koleos-blue-dci-150-cv-x-tronic-business-diesel-bianco-f50ed359-f30f-4966-bcc4-abfe032dfb72?cldtidx=16&cldtsrc=listPage,Blue dCi 150 CV X-Tronic Business
Dielle Auto srl,Renault Koleos,IT,10071 Borgaro Torinese-To,5c95e741-4c18-43d2-a6b3-49b34df1b6c2,"€ 29.050,- 12",12,29050,https://www.autoscout24.it/annunci/renault-koleos-blue-dci-150-cv-x-tronic-business-diesel-bianco-5c95e741-4c18-43d2-a6b3-49b34df1b6c2?cldtidx=17&cldtsrc=listPage,Blue dCi 150 CV X-Tronic Business
Guidi Car S.R.L.,Kia XCeed,IT,55012 Guamo LU,247ee86d-6b4a-4eb9-9908-133722126171,"€ 21.220,- 12",12,21220,https://www.autoscout24.it/annunci/kia-xceed-1-6-115-ds-urban-tt-diesel-bianco-247ee86d-6b4a-4eb9-9908-133722126171?cldtidx=18&cldtsrc=listPage,1.6 115 DS URBAN TT
Guidi Car S.R.L.,Kia XCeed,IT,55012 Guamo LU,08864240-83f0-4166-a0cb-6b70871e1c2a,"€ 21.220,- 12",12,21220,https://www.autoscout24.it/annunci/kia-xceed-1-6-115-ds-urban-tt-diesel-bianco-08864240-83f0-4166-a0cb-6b70871e1c2a?cldtidx=19&cldtsrc=listPage,1.6 115 DS URBAN TT
Guidi Car Srl,Mercedes-Benz GLB 200,IT,19100 La Spezia - Sp,3bb89641-2a17-41c4-a352-1b35930e3450,"€ 43.000,- 12",12,43000,https://www.autoscout24.it/annunci/mercedes-benz-glb-200-d-automatic-diesel-grigio-3bb89641-2a17-41c4-a352-1b35930e3450?cldtidx=20&cldtsrc=listPage,d Automatic
Guidi Car Srl,Mercedes-Benz GLB 200,IT,19100 La Spezia - Sp,e363aa83-3af7-4bd0-ab47-4335ee61ff79,"€ 43.000,- 12",12,43000,https://www.autoscout24.it/annunci/mercedes-benz-glb-200-d-automatic-diesel-grigio-e363aa83-3af7-4bd0-ab47-4335ee61ff79?cldtidx=1&cldtsrc=listPage,d Automatic
